teacher_id,item_name,item_year,item_type,journal,journal_type,co_worker_in,co_worker_out,scholarship_type,equis
301019.0,"傅冶天*, 2017.06, ""On the Management of AI-Assisted 
 Medical Technologies: Is Deep Learning an Efficient Solution to Medicine and Patient Care in Emergency-Room, Radiology, and Cardiology Operations?”",2017,,,X,,,Basic_or_Discovery_Scholarship,E15:Other(Please describe)其他(科技部學術型計畫 MOST Research Project)
301019.0,"傅冶天*, 2017.06, ""On the Unlawfully Deploying Forbidden Technologies (or Irresponsibly Abusing Restricted Technologies; or Unethically Forcing Clinical Trials onto Victims): Ethics? Remedies? Consequences?""",2017,,,X,,,Basic_or_Discovery_Scholarship,E15:Other(Please describe)其他(科技部學術型計畫 MOST Research Project)
301019.0,"傅冶天*, 2017.06, ""自動化和網路巨鱷正影響整個世界： 吾人應如何即時調整薪酬、健康保險和教育政策？ When the Rise of Automation and Internet Behemoth have Changed Our Consumption and Work: Policies Re-Examination on Wages, Pensions, Health Insurance, and Education?""",2017,,,X,,,Basic_or_Discovery_Scholarship,E15:Other(Please describe)其他(科技部學術型計畫 MOST Research Project)
301019.0,"傅冶天*, 2017.06, ""The Last Jigsaw Piece: Will Amazon Grow into the True Internet-Based Direct-Sale Giant from Whole Foods Market Acquirement?""",2017,,,X,,,Basic_or_Discovery_Scholarship,E15:Other(Please describe)其他(科技部學術型計畫 MOST Research Project)
101607.0,經驗相似性在財務上的應用(1/3),2016,,,X,,,Basic_or_Discovery_Scholarship,E15:Other(Please describe)其他(科技部學術型計畫 MOST Research Project)
111580.0,"簡睿哲*2019.01, 'The Impacts of Organizational Learning Capacities on Relationship-Specific Innovation:Evindence from the Global Buyer-Supplier Relationship",2019,期刊論文,International Marketing Review,O,,"Kyuyeong Choi;
 ;Daekwan Kim,",Basic_or_Discovery_Scholarship,E1:Academic Research Articles
101607.0,壽險業精算簽證報告採隨機模型進行準備金適足性測試之各類資產模型系統維護,2018,,,X,,,Basic_or_Discovery_Scholarship,E5:Papers in Professional conferences
301015.0,"楊光華*;蔡元閎, 2016.06, '從TPP協定論自然人移動議題之發展與我國之因應, ' 第十六屆國際經貿法學發展學術研討會論文集:, 國際經貿組織暨法律研究中心, pp.47-138.(*為通訊作者), 411716, 2016/06",2016,,,X,,蔡元閎,Basic_or_Discovery_Scholarship,E4:Papers in Academic conferences
301015.0,"楊光華*, 2020.03, '皇冠之珠的悲歌─論上訴機構的危機、改革與前景, ' 第20屆國際經貿法學發展學術研討會, 政大國際經貿組織暨法律研究中心.(*為通訊作者)",2020,,,X,,,Basic_or_Discovery_Scholarship,E8:Chapters in books
301015.0,皇冠之珠的悲歌─論上訴機構的危機、改革與前景,2020,,,X,,,Basic_or_Discovery_Scholarship,E4:Papers in Academic conferences
301015.0,服務貿易規範趨勢之研究：以TPP與TiSA之比較為中心,2016,,,X,,,Basic_or_Discovery_Scholarship,E15:Other(Competitive Research Awards Received)獲重要研究獎項次數
301015.0,世界貿易組織改革方案之研究─以非司法功能之改革為中心,2019,,,X,,,Basic_or_Discovery_Scholarship,E15:Other(Please describe)其他(科技部學術型計畫 MOST Research Project)
301015.0,世界貿易組織上訴機構之危機與可能的解決之道,2018,,,X,,,Basic_or_Discovery_Scholarship,E15:Other(Please describe)其他(科技部學術型計畫 MOST Research Project)
301015.0,TPP成員國國內法規與TPP協定下SPS規範之落差、國內法規調整及因應之研析,2016,,,X,,,Basic_or_Discovery_Scholarship,E15:Other(Competitive Research Awards Received)獲重要研究獎項次數
301015.0,2016年後中國係「市場經濟」或「非市場經濟」？世貿組織爭端解決之難題,2016,,,X,,,Basic_or_Discovery_Scholarship,E15:Other(Please describe)其他(科技部學術型計畫 MOST Research Project)
301015.0,"楊光華*, 2016.12, '集中傾銷：「歸零法則」之終戰場, ' 貿易政策論叢, No.26, pp.1-49.(*為通訊作者), 414291",2016,期刊論文,貿易政策論叢,X,,,Basic_or_Discovery_Scholarship,E1:Academic Research Articles
101831.0,"Wei-jen Wen;Wen-Chieh Lee*;Wen-Hsien Huang, 2017.09, 'Welfare-improving Vertical Mergers in the Presence of Downstream Product Differentiation, ' 2017年反托拉斯經濟學研討會, 台灣經濟學會與公平交易委員會.(*為通訊作者)",2017,,,X,,"Wen-Chieh Lee*, Wen-Hsien Huang",Basic_or_Discovery_Scholarship,E4:Papers in Academic conferences
101831.0,"Wei-jen Wen;Wen-Chieh Lee*;Kuan-Hao Lu, 2016.12, 'Is a Downstream Capacity-constrained Vertical Merger Anti-competitive?, ' Chinese Economic Association in North America (CEANA) Annual Meeting, CEANA and Taiwanese Economic Association.(*為通訊作者)",2016,,,X,,"Wen-Chieh Lee, Kuan-Hao Lu",Basic_or_Discovery_Scholarship,E4:Papers in Academic conferences
101831.0,"Wei-jen Wen;Wen-Chieh Lee*;Keng-Chia Chen, 2016.01, 'To Merge or to Help Related Firms Merge? Vertical Mergers in Cournot Oligopolies with Complementary Inputs, ' The 10th Joint Economics Symposium of Five Leading East Asian Universities, Yonsei University and National Chengchi University.(*為通訊作者)",2016,,,X,,"Wen-Chieh Lee, Keng-Chia Chen,",Basic_or_Discovery_Scholarship,E4:Papers in Academic conferences
101831.0,"溫偉任;李文傑*;歐宜芬, 2016.12, '垂直整合廠商是否促成下游競爭廠商的聯合行為？, ' 經濟論文, Vol.44, No.4, pp.487-535.(TSSCI)(*為通訊作者), 411834",2016,期刊論文,Academia Economic Papers (經濟論文),O,,李文傑、歐宜芬,Basic_or_Discovery_Scholarship,E1:Academic Research Articles
101831.0,"Wei-Jen Wen*;, 2020.02, 'Welfare-improving Vertical Mergers in the Presence of Downstream Product Differentiation, 426468",2019,期刊論文,Academia Economic Papers,O,,Wen-Chieh Lee;Wen-Hsien Huang,Basic_or_Discovery_Scholarship,E1:Academic Research Articles
124532.0,以數量貿易模型衡量中美貿易戰對勞動市場與匯率的影嚮,2019,,,X,,,Basic_or_Discovery_Scholarship,E15:Other(Please describe)其他(科技部學術型計畫 MOST Research Project)
124532.0,以廠商資料探討匯率變動與廠商生產力之關係,2020,,,X,,,Basic_or_Discovery_Scholarship,E15:Other(Please describe)其他(科技部學術型計畫 MOST Research Project)
124532.0,Trade Effects of the Chinese Manufacturing Production Subsidies,2018,,,X,,,Basic_or_Discovery_Scholarship,E4:Papers in Academic conferences
102104.0,"譚丹琪2019.04, 'Electronic Integration and Capability Widening for OEM Suppliers: The Influence of Supplier Innovativeness and Product Modularity",2019,期刊論文,International Marketing Review,O,邱志聖,蕭丞傑*,Basic_or_Discovery_Scholarship,E1:Academic Research Articles
102104.0,"*;譚丹琪, 2018.12, 'Business Groups and Tax Havens,",2018,期刊論文,Jounal of Business Ethics,O,蘇威傑,,Basic_or_Discovery_Scholarship,E1:Academic Research Articles
102104.0,A Review of Research on the Growth of Multinational Enterprises: A Penrosean Lens,2020,期刊論文,Journal of International Business Studies,O,,,Basic_or_Discovery_Scholarship,E1:Academic Research Articles
102104.0,";譚丹琪, 2019.06, 'The effect of institutional capabilities on e-business firms’ international performance",2019,期刊論文,Management and International Review,O,簡睿哲*,,Basic_or_Discovery_Scholarship,E1:Academic Research Articles
102104.0,"Penrose’s The Theory of the Growth of the Firm: An Exemplar of Engaged Scholarship, ' Production and Operations Management, Vol.25, No.10, pp.1727-1744.(SSCI)(*為通訊作者), 411859",2016,期刊論文,Production and Operations Management,O,,Yasemin Kor;Joe Mahoney*;Enno Siemsen,Basic_or_Discovery_Scholarship,E1:Academic Research Articles
102104.0,"Danchi Tan, 2017, 'Pre-entry experience and post-entry learning of the board of directors: implications for post-entry performance",2017,期刊論文,Strategic Entrepreneurship Journal,O,,陳寶蓮*;Yasemin Kor;Joe Mahoney;,Basic_or_Discovery_Scholarship,E1:Academic Research Articles
301015.0,數位服務稅─數位貿易時代的新戰場?,2020,,,X,,,Basic_or_Discovery_Scholarship,E15:Other(Please describe)其他(科技部學術型計畫 MOST Research Project)
102104.0,Pre-entry experience and post-entry learning of the board of directors: implications for post-entry performance.’ Strategic Entrepreneurship Journal,2017,期刊論文,Strategic Entrepreneurship Journal,O,,陳寶蓮*;Yasemin Kor;Joe Mahoney;Danchi Tan,Basic_or_Discovery_Scholarship,E1:Academic Research Articles
102104.0,新興市場跨國企業之控制 - 管理能力觀點(2/3),2018,,,X,,,Basic_or_Discovery_Scholarship,E15:Other(Please describe)其他(科技部學術型計畫 MOST Research Project)
102104.0,新興市場跨國企業之控制 - 管理能力觀點(3/3),2018,,,X,,,Basic_or_Discovery_Scholarship,E15:Other(Please describe)其他(科技部學術型計畫 MOST Research Project)
102104.0,新興科技創新營運模式-金融科技創新營運研究中心設立與維運計畫-子計畫二(1/4),2017,,,X,,,Basic_or_Discovery_Scholarship,E4:Papers in Academic conferences
102104.0,管理一學門規劃研究推動計畫(1/3),2017,,,X,,,Basic_or_Discovery_Scholarship,E15:Other(Please describe)其他(科技部學術型計畫 MOST Research Project)
102104.0,管理一學門規劃研究推動計畫(2/3),2017,,,X,,,Basic_or_Discovery_Scholarship,E15:Other(Please describe)其他(科技部學術型計畫 MOST Research Project)
102104.0,管理一學門規劃研究推動計畫(3/3),2017,,,X,,,Basic_or_Discovery_Scholarship,E15:Other(Please describe)其他(科技部學術型計畫 MOST Research Project)
102104.0,新興市場跨國企業之控制 - 管理能力觀點(1/3),2018,,,X,,,Basic_or_Discovery_Scholarship,E15:Other(Please describe)其他(科技部學術型計畫 MOST Research Project)
116258.0,A Historical Review of the U.S. Strategy on SPS and TBT Issues in Trans-Pacific Partnership Negotiation,2020,期刊論文,Asian Journal of WTO & Int’l Health Law and Policy,O,,,Basic_or_Discovery_Scholarship,E1:Academic Research Articles
116258.0,"楊培侃*, 2018.07, 'The Margin of Appreciation Debate over Novel Cigarette Packaging Regulations in Philip Morris v. Uruguay: A Step toward a Balanced Standard of Review in Investment Disputes",2018,期刊論文,Brill Open Law,X,,,Basic_or_Discovery_Scholarship,E1:Academic Research Articles
116258.0,Patent Term Extension for Pharmaceutical Products in Free Trade Agreements and Policy Options for Mitigation of Health Implications,2020,期刊論文,Manchester Journal of International Economic Law,X,,,Basic_or_Discovery_Scholarship,E1:Academic Research Articles
118586.0,"Yu-MinYen*, 2016.05, 'Sparse Weighted-Norm Minimum Variance Portfolios, ' Review of Finance, Vol.20, No.3, pp.1259-1287.(SSCI)(*為通訊作者), 407794",2016,期刊論文,Review of Finance,O,,,Basic_or_Discovery_Scholarship,E1:Academic Research Articles
118586.0,Pre-entry experience and post-entry learning of the board of directors: implications for post-entry performance.’ Strategic Entrepreneurship Journal,2017,期刊論文,Strategic Entrepreneurship Journal,X,,,Basic_or_Discovery_Scholarship,E4:Papers in Academic conferences
118586.0,FZ損失函數之應用: 預測風險衡量指標及其他用途(1/2),2019,,,X,,,Basic_or_Discovery_Scholarship,E15:Other(Please describe)其他(科技部學術型計畫 MOST Research Project)
118586.0,FZ損失函數之應用: 預測風險衡量指標及其他用途(2/2),2019,,,X,,,Basic_or_Discovery_Scholarship,E15:Other(Please describe)其他(科技部學術型計畫 MOST Research Project)
118586.0,"Yu-Min Yen*, 2016.01, 'Forward-Looking Information on Growth and Uncertainty Implied by Derivative Securities: A Case Study of an Emerging Market, ' The 9th NCTU international finance conference, 國立交通大學.(*為通訊作者)",2016,,,X,,,Basic_or_Discovery_Scholarship,E4:Papers in Academic conferences
118586.0,"Yu-Min Yen*, 2016.05, 'Forward-Looking Information on Growth and Uncertainty Implied by Derivative Securities: A Case Study of an Emerging Market, ' 2016 international conference of Taiwan Finance Association, 國立台北大學.(*為通訊作者)",2016,,,X,,,Basic_or_Discovery_Scholarship,E4:Papers in Academic conferences
118586.0,"Oliver Linton;Yoon-Jae Whang;Yu-Min Yen*, 2016.09, 'A Nonparametric Test of a Strong Leverage Hypothesis, ' Journal of Econometrics, Vol.194, No.1, pp.153-186.(SSCI)(*為通訊作者), 409611",2016,期刊論文,Journal of Econometrics,O,,Oliver Linton;Yoon-Jae Whang,Basic_or_Discovery_Scholarship,E1:Academic Research Articles
118586.0,"Yu-Min Yen*, 2016.12, 'Testing Forecast Accuracy of Expectiles and Quantiles with the Extremal Consistent Loss Functions, ' 2016 Macroeconometric Modelling Workshop, 中央研究院經濟研究所.(*為通訊作者)",2016,,,X,,,Basic_or_Discovery_Scholarship,E4:Papers in Academic conferences
118586.0,"Yu-Min Yen*, 2017.08, 'Testing Forecast Accuracy of Expectiles and Quantiles with the Extremal Consistent Loss Functions, ' 2017 European meeting of the Econometric society, University of Lisbon.(*為通訊作者)",2017,,,X,,,Basic_or_Discovery_Scholarship,E15:Other(Please describe)其他(科技部學術型計畫 MOST Research Project)
118586.0,"Yu-Min Yen*;Tso-Jung Yen, 2017.11, 'Testing Forecast Accuracy of Expectiles and Quantiles with the Extremal Consistent Loss Functions, ' 10th Annual Meeting of Taiwan Econometric Society, Taiwan Econometric Society.(*為通訊作者)",2017,,,X,,,Basic_or_Discovery_Scholarship,E4:Papers in Academic conferences
118586.0,"Yu-Min Yen*;Tso-Jung Yen, 2017.11, 'Testing Forecast Accuracy of Expectiles and Quantiles with the Extremal Consistent Loss Functions, ' 10th Annual Meeting of Taiwan Econometric Society, Taiwan Econometric Society.(*為通訊作者)",2017,,,X,,,Basic_or_Discovery_Scholarship,E15:Other(Please describe)其他(科技部學術型計畫 MOST Research Project)
118586.0,衍生性金融商品所隱含的成長及不確定性之前瞻性訊息：以一個新興市場為例,2016,,,X,,,Basic_or_Discovery_Scholarship,E15:Other(Please describe)其他(科技部學術型計畫 MOST Research Project)
118586.0,運用極端一致性損失函數來檢定期望分位數及分位數預測之精確性(1/2)2017-2018,2017,,,X,,,Basic_or_Discovery_Scholarship,E15:Other(Please describe)其他(科技部學術型計畫 MOST Research Project)
130016.0,105年度補助國內公私立大學校院選送學生赴新興市場企業實習計畫,2016,,,X,,,Basic_or_Discovery_Scholarship,E15:Other(Please describe)其他(科技部學術型計畫 MOST Research Project)
